RecordID,MachineID,ProductCode,Shift,OperatorID,StartTime,EndTime,QuantityProduced,Defects,Temperature,Pressure,Status,ProcessedFlag
9024,MCH001,PRD1001,A,OP260,14:26.0,14:26.0,601,19,83.65,1.11,Completed,0
9025,MCH002,PRD1001,C,OP145,17:02.0,17:02.0,572,20,88.91,1.06,Completed,1
9026,MCH003,PRD1002,B,OP167,03:48.0,03:48.0,427,1,89.16,1.06,Completed,1
9027,MCH001,PRD1004,B,OP278,28:22.0,28:22.0,976,9,81.41,1.25,Completed,0
9028,MCH002,PRD1005,A,OP188,56:50.0,56:50.0,796,19,83.11,1.11,Completed,0
9029,MCH003,PRD1004,B,OP122,28:52.0,28:52.0,814,19,78.82,1.49,Completed,0
9030,MCH001,PRD1002,C,OP116,39:53.0,39:53.0,984,20,89.55,1.36,Completed,0
9031,MCH002,PRD1005,A,OP176,46:20.0,46:20.0,928,9,77.98,1.06,Completed,0
9032,MCH001,PRD1004,B,OP134,42:03.0,42:03.0,928,18,72.96,1.28,Completed,0
9033,MCH003,PRD1004,B,OP126,31:57.0,31:57.0,743,7,89.37,1.27,Completed,0
9034,MCH001,PRD1002,A,OP277,03:09.0,03:09.0,972,19,74.74,1.41,Completed,0
9035,MCH003,PRD1005,C,OP208,25:02.0,25:02.0,965,5,84.55,1.12,Completed,0
9036,MCH001,PRD1002,B,OP121,23:11.0,23:11.0,709,17,78.19,1.33,Completed,0
9037,MCH001,PRD1005,C,OP192,20:20.0,20:20.0,666,13,77.32,1.08,Completed,0
9038,MCH003,PRD1004,B,OP264,24:23.0,24:23.0,679,6,73.61,1.07,Completed,0
9039,MCH003,PRD1002,A,OP160,13:40.0,13:40.0,1000,4,87.2,1.39,Completed,0
9040,MCH001,PRD1005,B,OP179,51:30.0,51:30.0,626,11,73.5,1.22,Completed,0
9041,MCH002,PRD1001,A,OP269,34:27.0,34:27.0,974,0,84.31,1.31,Completed,0
9042,MCH002,PRD1002,C,OP293,56:19.0,56:19.0,529,10,84.44,1.25,Completed,0
9043,MCH003,PRD1004,B,OP252,40:38.0,40:38.0,421,4,72.68,1.05,Completed,0
9044,MCH002,PRD1002,A,OP251,35:09.0,35:09.0,604,5,86.57,1.35,Completed,0
9045,MCH002,PRD1002,B,OP111,33:18.0,33:18.0,576,10,77.08,1.5,Completed,0
9046,MCH003,PRD1002,B,OP300,10:50.0,10:50.0,495,20,72.92,1,Completed,1
9047,MCH002,PRD1002,C,OP254,54:40.0,54:40.0,829,0,71.51,1.39,Completed,0
9048,MCH002,PRD1003,C,OP160,20:27.0,20:27.0,445,12,82.9,1.24,Completed,0
9049,MCH003,PRD1001,B,OP213,14:30.0,14:30.0,600,11,84.75,1.16,Completed,0
9050,MCH003,PRD1005,C,OP243,10:07.0,10:07.0,649,9,74.24,1.14,Completed,0
9051,MCH003,PRD1002,B,OP171,30:41.0,30:41.0,547,13,73.99,1.34,Completed,0
9052,MCH003,PRD1005,A,OP283,57:27.0,57:27.0,958,20,86.68,1.33,Completed,0
9053,MCH002,PRD1002,B,OP130,17:39.0,17:39.0,929,4,86.12,1.35,Completed,0
9054,MCH003,PRD1003,C,OP206,33:43.0,33:43.0,965,1,87.3,1.42,Completed,0
9055,MCH001,PRD1005,A,OP106,37:02.0,37:02.0,672,0,77.56,1.42,Completed,0
9056,MCH002,PRD1003,C,OP223,48:59.0,48:59.0,616,13,83.37,1.12,Completed,0
9057,MCH003,PRD1003,B,OP138,48:50.0,48:50.0,878,3,78.27,1.44,Completed,0
9058,MCH001,PRD1005,C,OP186,43:21.0,43:21.0,850,10,83.47,1.25,Completed,0
9059,MCH003,PRD1004,A,OP208,59:57.0,59:57.0,789,10,77.32,1.41,Completed,0
9060,MCH002,PRD1005,A,OP106,28:20.0,28:20.0,802,16,77.36,1.35,Completed,0
9061,MCH002,PRD1003,A,OP240,36:05.0,36:05.0,800,1,71.76,1.07,Completed,0
9062,MCH002,PRD1002,A,OP109,22:33.0,22:33.0,885,14,75.13,1.09,Completed,0
9063,MCH001,PRD1002,C,OP139,43:36.0,43:36.0,824,4,88.72,1.49,Completed,0
9064,MCH003,PRD1003,A,OP221,11:13.0,11:13.0,599,19,73.4,1.06,Completed,0
9065,MCH003,PRD1002,B,OP134,21:56.0,21:56.0,426,17,70.73,1.3,Completed,1
9066,MCH003,PRD1005,B,OP253,37:32.0,37:32.0,545,16,75.02,1.45,Completed,0
9067,MCH003,PRD1001,B,OP246,42:38.0,42:38.0,837,1,70.5,1.49,Completed,0
9068,MCH003,PRD1004,A,OP217,02:41.0,02:41.0,411,16,80.49,1.02,Completed,0
9069,MCH003,PRD1001,A,OP147,34:33.0,34:33.0,716,2,83.36,1.26,Completed,0
9070,MCH002,PRD1004,C,OP124,47:09.0,47:09.0,914,14,78.46,1.12,Completed,0
9071,MCH001,PRD1003,C,OP150,02:32.0,02:32.0,736,13,86.34,1.41,Completed,0
9072,MCH001,PRD1002,B,OP203,22:20.0,22:20.0,854,19,74.8,1.48,Completed,0
9073,MCH001,PRD1004,B,OP144,03:12.0,03:12.0,422,14,71.5,1.49,Completed,0
9074,MCH003,PRD1005,C,OP294,57:06.0,57:06.0,770,5,81.27,1.11,Completed,0
9075,MCH003,PRD1005,A,OP164,13:21.0,13:21.0,853,12,88.7,1.39,Completed,0
9076,MCH002,PRD1003,A,OP275,22:54.0,22:54.0,727,20,89.51,1.48,Completed,0
9077,MCH001,PRD1002,B,OP121,54:25.0,54:25.0,740,15,80.71,1.14,Completed,0
9078,MCH002,PRD1005,C,OP287,59:19.0,59:19.0,680,6,80.36,1.04,Completed,0
9079,MCH002,PRD1003,B,OP254,54:27.0,54:27.0,801,1,85.99,1.39,Completed,0
9080,MCH001,PRD1002,C,OP141,01:26.0,01:26.0,991,1,87.5,1.36,Completed,1
9081,MCH001,PRD1004,C,OP274,59:27.0,59:27.0,670,6,78.81,1.04,Completed,0
9082,MCH003,PRD1004,B,OP255,01:43.0,01:43.0,505,15,77.88,1.06,Completed,0
9083,MCH003,PRD1002,B,OP200,22:18.0,22:18.0,571,16,72.21,1.43,Completed,0
9084,MCH002,PRD1002,C,OP294,01:29.0,01:29.0,714,6,77.16,1.24,Completed,0
9085,MCH001,PRD1002,C,OP242,19:39.0,19:39.0,680,5,76.15,1.25,Completed,0
9086,MCH002,PRD1001,C,OP255,01:09.0,01:09.0,403,10,82.7,1.13,Completed,0
9087,MCH001,PRD1002,B,OP254,45:23.0,45:23.0,747,4,88.32,1.03,Completed,0
9088,MCH003,PRD1001,C,OP232,37:28.0,37:28.0,805,20,82.95,1.31,Completed,0
9089,MCH003,PRD1004,C,OP189,44:36.0,44:36.0,897,13,89.12,1.07,Completed,1
9090,MCH001,PRD1004,C,OP228,48:06.0,48:06.0,783,6,74.49,1.18,Completed,0
9091,MCH003,PRD1005,C,OP291,34:09.0,34:09.0,917,1,76.92,1.3,Completed,0
9092,MCH002,PRD1005,C,OP174,44:53.0,44:53.0,675,2,71.79,1.26,Completed,0
9093,MCH002,PRD1005,C,OP166,34:03.0,34:03.0,822,20,86.57,1.11,Completed,0
9094,MCH001,PRD1005,A,OP138,20:11.0,20:11.0,993,14,84.72,1.49,Completed,0
9095,MCH003,PRD1005,B,OP207,13:47.0,13:47.0,997,2,79.76,1.26,Completed,0
9096,MCH002,PRD1002,C,OP140,17:26.0,17:26.0,755,17,76.25,1.28,Completed,0
9097,MCH003,PRD1004,A,OP152,32:40.0,32:40.0,556,5,86.7,1.48,Completed,0
9098,MCH002,PRD1005,A,OP282,04:42.0,04:42.0,508,18,81.25,1.06,Completed,0
9099,MCH002,PRD1004,A,OP239,39:34.0,39:34.0,936,9,79.42,1.1,Completed,0
9100,MCH001,PRD1005,B,OP108,17:58.0,17:58.0,662,13,76.12,1.2,Completed,0
9101,MCH002,PRD1002,A,OP298,34:05.0,34:05.0,439,16,81.68,1.26,Completed,0
9102,MCH002,PRD1004,A,OP126,29:55.0,29:55.0,731,5,73.02,1.13,Completed,0
9103,MCH001,PRD1001,A,OP160,30:39.0,30:39.0,577,1,81.81,1.13,Completed,0
9104,MCH002,PRD1005,C,OP252,05:11.0,05:11.0,556,10,77.81,1.43,Completed,0
9105,MCH002,PRD1005,A,OP192,22:26.0,22:26.0,565,14,79.69,1.39,Completed,0
9106,MCH002,PRD1005,B,OP116,27:31.0,27:31.0,618,15,85.42,1.16,Completed,0
9107,MCH003,PRD1002,A,OP258,18:15.0,18:15.0,937,16,72.84,1.05,Completed,0
9108,MCH003,PRD1003,B,OP109,03:03.0,03:03.0,690,15,86.35,1.16,Completed,0
9109,MCH002,PRD1005,B,OP105,39:02.0,39:02.0,967,19,85.14,1.02,Completed,1
9110,MCH003,PRD1005,A,OP174,45:30.0,45:30.0,540,10,76.84,1.38,Completed,0
9111,MCH003,PRD1002,B,OP172,05:57.0,05:57.0,754,14,75.24,1.13,Completed,0
9112,MCH002,PRD1004,C,OP287,37:19.0,37:19.0,569,17,73.15,1.3,Completed,0
9113,MCH002,PRD1002,C,OP122,10:23.0,10:23.0,637,18,79.22,1.17,Completed,0
9114,MCH003,PRD1005,B,OP229,58:53.0,58:53.0,995,4,83.62,1.3,Completed,0
9115,MCH002,PRD1002,C,OP112,48:42.0,48:42.0,696,2,77.75,1.12,Completed,0
9116,MCH003,PRD1004,A,OP240,15:00.0,15:00.0,816,3,75.21,1.35,Completed,0
9117,MCH002,PRD1003,A,OP109,48:01.0,48:01.0,545,12,87.83,1.13,Completed,0
9118,MCH002,PRD1004,C,OP246,32:53.0,32:53.0,737,12,83.41,1.48,Completed,0
9119,MCH003,PRD1005,B,OP216,14:00.0,14:00.0,506,17,87.56,1.29,Completed,0
9120,MCH003,PRD1003,C,OP167,38:16.0,38:16.0,568,0,89.38,1.34,Completed,1
9121,MCH001,PRD1001,C,OP161,15:28.0,15:28.0,510,4,77.94,1.04,Completed,0
9122,MCH001,PRD1002,A,OP249,30:38.0,30:38.0,542,8,76.99,1.34,Completed,0
9123,MCH002,PRD1002,C,OP167,02:55.0,02:55.0,608,13,77.29,1.45,Completed,0
9124,MCH002,PRD1002,A,OP212,40:24.0,40:24.0,820,0,71.41,1.03,Completed,0
9125,MCH001,PRD1002,A,OP256,44:25.0,44:25.0,848,20,70.29,1.15,Completed,0
9126,MCH002,PRD1002,A,OP266,53:03.0,53:03.0,741,1,81.3,1.15,Completed,0
9127,MCH003,PRD1004,A,OP249,53:48.0,53:48.0,519,1,88.6,1.08,Completed,0
9128,MCH001,PRD1004,A,OP300,46:23.0,46:23.0,957,4,86.27,1.23,Completed,0
9129,MCH001,PRD1002,A,OP114,45:13.0,45:13.0,702,13,75.99,1.41,Completed,0
9130,MCH002,PRD1005,A,OP158,57:45.0,57:45.0,995,18,79.47,1.3,Completed,1
9131,MCH002,PRD1004,B,OP154,06:23.0,06:23.0,765,7,76.77,1.36,Completed,0
9132,MCH002,PRD1004,B,OP191,02:46.0,02:46.0,412,3,77.78,1.33,Completed,0
9133,MCH003,PRD1001,A,OP270,24:17.0,24:17.0,969,11,77.06,1.34,Completed,0
9134,MCH001,PRD1005,C,OP156,26:01.0,26:01.0,589,1,80.99,1.19,Completed,0
9135,MCH003,PRD1001,B,OP231,04:44.0,04:44.0,608,17,82.37,1.03,Completed,0
9136,MCH001,PRD1001,C,OP221,16:23.0,16:23.0,867,2,78.93,1.21,Completed,0
9137,MCH001,PRD1003,B,OP286,45:49.0,45:49.0,670,4,87.73,1.17,Completed,0
9138,MCH003,PRD1002,C,OP214,31:16.0,31:16.0,853,5,78.37,1.11,Completed,0
9139,MCH003,PRD1002,C,OP175,16:34.0,16:34.0,602,1,82.88,1.07,Completed,0
9140,MCH002,PRD1002,C,OP233,55:38.0,55:38.0,863,15,84.89,1.14,Completed,0
9141,MCH002,PRD1001,B,OP234,19:20.0,19:20.0,452,18,75.88,1.34,Completed,0
9142,MCH002,PRD1002,A,OP186,37:55.0,37:55.0,527,0,74.16,1.3,Completed,0
9143,MCH001,PRD1001,B,OP101,09:50.0,09:50.0,567,12,78.99,1.47,Completed,0
9144,MCH003,PRD1005,B,OP117,06:03.0,06:03.0,481,10,86.7,1.21,Completed,0
9145,MCH001,PRD1003,C,OP189,24:14.0,24:14.0,946,3,73.85,1.24,Completed,1
9146,MCH002,PRD1005,C,OP271,42:34.0,42:34.0,917,14,87.35,1.01,Completed,0
9147,MCH001,PRD1004,A,OP286,59:28.0,59:28.0,759,17,88.54,1.23,Completed,0
9148,MCH002,PRD1003,B,OP114,13:01.0,13:01.0,783,18,85.91,1.24,Completed,0
9149,MCH001,PRD1005,A,OP110,34:36.0,34:36.0,522,14,83.67,1.02,Completed,0
9150,MCH001,PRD1002,C,OP273,29:29.0,29:29.0,714,13,78.24,1.09,Completed,0
9151,MCH002,PRD1002,A,OP296,10:10.0,10:10.0,592,8,85.93,1.49,Completed,0
9152,MCH003,PRD1001,C,OP105,49:42.0,49:42.0,648,5,78.89,1.22,Completed,0
9153,MCH003,PRD1002,C,OP172,28:35.0,28:35.0,609,13,79.04,1.29,Completed,0
9154,MCH001,PRD1005,C,OP136,45:45.0,45:45.0,959,1,80.41,1.35,Completed,0
9155,MCH001,PRD1004,C,OP108,35:26.0,35:26.0,858,6,78,1.01,Completed,1
9156,MCH001,PRD1003,B,OP122,59:46.0,59:46.0,457,18,83.04,1.01,Completed,0
9157,MCH001,PRD1005,B,OP193,50:14.0,50:14.0,549,14,86.16,1.17,Completed,0
9158,MCH002,PRD1005,C,OP294,52:05.0,52:05.0,553,15,74.84,1.23,Completed,0
9159,MCH003,PRD1005,C,OP299,04:20.0,04:20.0,560,5,81.62,1.35,Completed,0
9160,MCH003,PRD1001,A,OP253,00:24.0,00:24.0,429,19,71.82,1.36,Completed,0
9161,MCH003,PRD1005,C,OP166,03:17.0,03:17.0,735,15,87.65,1.21,Completed,0
9162,MCH003,PRD1002,C,OP139,07:00.0,07:00.0,494,9,71.21,1.45,Completed,0
9163,MCH001,PRD1002,A,OP139,17:26.0,17:26.0,738,4,84.3,1.22,Completed,0
9164,MCH002,PRD1004,A,OP245,09:19.0,09:19.0,535,16,83.22,1.29,Completed,0
9165,MCH003,PRD1001,C,OP231,57:32.0,57:32.0,875,11,70.04,1.19,Completed,0
9166,MCH001,PRD1002,A,OP280,08:40.0,08:40.0,948,19,84.64,1.27,Completed,0
9167,MCH001,PRD1005,B,OP158,08:05.0,08:05.0,919,16,83.51,1.15,Completed,0
9168,MCH001,PRD1003,B,OP105,08:31.0,08:31.0,856,15,70.77,1.27,Completed,0
9169,MCH002,PRD1002,A,OP111,51:24.0,51:24.0,954,9,79.27,1.25,Completed,0
9170,MCH002,PRD1003,B,OP266,08:29.0,08:29.0,430,9,75.73,1.03,Completed,0
9171,MCH003,PRD1003,C,OP268,54:52.0,54:52.0,673,15,89.07,1.3,Completed,0
9172,MCH003,PRD1004,A,OP101,14:41.0,14:41.0,813,16,86.41,1.14,Completed,0
9173,MCH003,PRD1004,C,OP150,49:11.0,49:11.0,877,20,82.45,1.05,Completed,0
9174,MCH003,PRD1005,A,OP173,53:41.0,53:41.0,452,13,72.48,1.09,Completed,0
9175,MCH002,PRD1002,B,OP281,53:30.0,53:30.0,415,10,87.18,1.22,Completed,0
9176,MCH001,PRD1002,B,OP170,45:09.0,45:09.0,648,20,88.86,1.32,Completed,0
9177,MCH002,PRD1003,B,OP197,45:06.0,45:06.0,689,2,88.67,1.32,Completed,0
9178,MCH002,PRD1002,C,OP210,39:12.0,39:12.0,959,16,73.29,1.44,Completed,1
9179,MCH003,PRD1003,A,OP158,09:22.0,09:22.0,454,9,79.48,1.32,Completed,0
9180,MCH002,PRD1001,B,OP262,15:47.0,15:47.0,735,20,79.73,1.06,Completed,0
9181,MCH002,PRD1003,B,OP213,11:50.0,11:50.0,706,0,85.68,1.34,Completed,0
9182,MCH003,PRD1003,C,OP161,24:52.0,24:52.0,813,4,71.41,1.03,Completed,0
9183,MCH002,PRD1003,B,OP238,34:31.0,34:31.0,870,5,88.33,1.22,Completed,0
9184,MCH002,PRD1003,B,OP126,10:27.0,10:27.0,631,10,82.97,1.36,Completed,0
9185,MCH003,PRD1005,A,OP293,36:40.0,36:40.0,963,8,82.28,1.39,Completed,0
9186,MCH003,PRD1002,A,OP277,29:00.0,29:00.0,425,6,73.4,1.37,Completed,0
9187,MCH003,PRD1002,C,OP131,54:20.0,54:20.0,515,9,80.5,1.46,Completed,0
9188,MCH002,PRD1004,C,OP246,49:27.0,49:27.0,833,15,72.4,1.11,Completed,0
9189,MCH003,PRD1002,B,OP290,45:37.0,45:37.0,583,10,78.8,1.18,Completed,0
9190,MCH003,PRD1005,A,OP180,48:39.0,48:39.0,495,13,85.99,1.06,Completed,0
9191,MCH003,PRD1002,A,OP127,29:02.0,29:02.0,774,16,81.57,1.41,Completed,0
9192,MCH001,PRD1001,C,OP262,58:36.0,58:36.0,416,0,75.12,1.2,Completed,0
9193,MCH002,PRD1004,B,OP285,57:27.0,57:27.0,790,2,75.88,1.19,Completed,0
9194,MCH001,PRD1001,A,OP138,04:54.0,04:54.0,740,1,80.94,1.05,Completed,0
9195,MCH001,PRD1002,B,OP115,55:53.0,55:53.0,402,9,85.31,1.4,Completed,0
9196,MCH001,PRD1004,C,OP202,13:38.0,13:38.0,617,5,83.1,1.41,Completed,0
9197,MCH003,PRD1003,C,OP230,31:53.0,31:53.0,827,11,82.16,1.13,Completed,0
9198,MCH003,PRD1002,B,OP189,28:53.0,28:53.0,873,20,83.37,1.25,Completed,0
9199,MCH002,PRD1002,C,OP119,03:16.0,03:16.0,841,10,89.84,1.49,Completed,0
9200,MCH003,PRD1005,A,OP102,45:58.0,45:58.0,633,18,70.6,1,Completed,0
9201,MCH003,PRD1002,C,OP151,50:13.0,50:13.0,488,7,75.13,1.33,Completed,0
9202,MCH001,PRD1005,C,OP145,22:22.0,22:22.0,776,9,82.71,1.42,Completed,0
9203,MCH001,PRD1001,C,OP248,55:01.0,55:01.0,634,8,87.61,1.02,Completed,0
9204,MCH003,PRD1005,B,OP228,08:46.0,08:46.0,607,2,80.77,1.47,Completed,0
9205,MCH003,PRD1002,C,OP270,51:26.0,51:26.0,684,15,83.62,1.01,Completed,0
9206,MCH002,PRD1002,B,OP279,52:52.0,52:52.0,676,2,74.88,1.45,Completed,0
9207,MCH001,PRD1005,B,OP151,51:36.0,51:36.0,544,7,85.61,1.47,Completed,0
9208,MCH002,PRD1001,A,OP267,39:04.0,39:04.0,532,0,85.05,1.25,Completed,0
9209,MCH001,PRD1002,C,OP249,38:25.0,38:25.0,883,18,71.97,1.05,Completed,0
9210,MCH002,PRD1005,C,OP161,36:23.0,36:23.0,912,17,86.67,1.36,Completed,1
9211,MCH001,PRD1004,B,OP223,43:40.0,43:40.0,624,16,83.82,1.17,Completed,0
9212,MCH003,PRD1001,B,OP279,15:38.0,15:38.0,985,1,86.81,1.21,Completed,0
9213,MCH001,PRD1003,B,OP264,40:42.0,40:42.0,501,12,81.3,1.1,Completed,0
9214,MCH002,PRD1003,A,OP167,19:17.0,19:17.0,827,9,82.9,1.38,Completed,0
9215,MCH003,PRD1004,B,OP189,21:30.0,21:30.0,818,9,86.5,1.34,Completed,0
9216,MCH002,PRD1002,B,OP297,00:43.0,00:43.0,478,14,73.97,1.26,Completed,0
9217,MCH001,PRD1003,B,OP287,03:51.0,03:51.0,989,10,73.76,1.39,Completed,0
9218,MCH003,PRD1001,C,OP210,24:13.0,24:13.0,650,20,71,1.04,Completed,0
9219,MCH003,PRD1003,C,OP291,48:54.0,48:54.0,934,11,89.05,1.45,Completed,0
9220,MCH002,PRD1003,A,OP276,07:05.0,07:05.0,677,6,88.88,1.18,Completed,0
9221,MCH002,PRD1004,A,OP127,02:51.0,02:51.0,464,7,85.88,1.47,Completed,0
9222,MCH002,PRD1002,A,OP257,26:05.0,26:05.0,595,0,74.78,1.34,Completed,0
9223,MCH001,PRD1003,B,OP165,38:59.0,38:59.0,479,18,77.35,1.41,Completed,0
9224,MCH002,PRD1004,A,OP292,33:35.0,33:35.0,462,11,73.86,1.25,Completed,0
9225,MCH003,PRD1001,A,OP130,20:42.0,20:42.0,746,7,70.55,1.29,Completed,0
9226,MCH001,PRD1003,C,OP212,33:23.0,33:23.0,804,4,82.55,1.34,Completed,0
9227,MCH003,PRD1004,C,OP227,24:46.0,24:46.0,568,8,73.97,1.34,Completed,0
9228,MCH003,PRD1003,B,OP146,09:11.0,09:11.0,736,10,70.77,1.09,Completed,0
9229,MCH003,PRD1001,C,OP136,22:54.0,22:54.0,511,20,79.65,1.26,Completed,0
9230,MCH003,PRD1004,B,OP143,59:26.0,59:26.0,778,8,75.58,1.11,Completed,0
9231,MCH001,PRD1001,B,OP282,58:19.0,58:19.0,827,5,77.43,1.34,Completed,0
9232,MCH001,PRD1004,A,OP106,17:26.0,17:26.0,624,9,77.54,1.46,Completed,0
9233,MCH001,PRD1003,B,OP293,12:45.0,12:45.0,595,16,76.51,1.08,Completed,0
9234,MCH002,PRD1001,A,OP144,41:47.0,41:47.0,954,13,72.9,1.21,Completed,0
9235,MCH001,PRD1003,B,OP242,09:44.0,09:44.0,439,18,77.76,1.14,Completed,0
9236,MCH003,PRD1004,C,OP298,47:50.0,47:50.0,642,13,80.64,1.08,Completed,0
9237,MCH002,PRD1005,B,OP247,25:38.0,25:38.0,780,3,84.65,1.15,Completed,0
9238,MCH003,PRD1002,B,OP181,36:08.0,36:08.0,874,6,81.07,1.19,Completed,0
9239,MCH001,PRD1005,B,OP299,57:20.0,57:20.0,689,17,77.02,1.29,Completed,0
9240,MCH002,PRD1003,C,OP132,04:56.0,04:56.0,1000,5,82.64,1.42,Completed,0
9241,MCH002,PRD1003,A,OP293,51:18.0,51:18.0,642,5,81.28,1.02,Completed,0
9242,MCH001,PRD1003,B,OP274,27:41.0,27:41.0,981,15,85.03,1.38,Completed,0
9243,MCH003,PRD1002,B,OP255,13:22.0,13:22.0,461,3,72.1,1.03,Completed,0
9244,MCH002,PRD1005,A,OP121,36:09.0,36:09.0,730,2,84.67,1.22,Completed,0
9245,MCH003,PRD1005,A,OP109,06:59.0,06:59.0,577,14,70.16,1.4,Completed,0
9246,MCH001,PRD1001,B,OP179,12:12.0,12:12.0,789,3,76.02,1,Completed,0
9247,MCH001,PRD1002,B,OP109,13:36.0,13:36.0,590,16,84.88,1.35,Completed,0
9248,MCH002,PRD1001,A,OP217,47:41.0,47:41.0,526,6,70.17,1.17,Completed,0
9249,MCH002,PRD1003,B,OP219,58:16.0,58:16.0,854,15,73.2,1.07,Completed,0
9250,MCH002,PRD1005,B,OP153,04:10.0,04:10.0,532,6,72.25,1.49,Completed,0
9251,MCH003,PRD1002,B,OP263,32:04.0,32:04.0,887,13,74.23,1.16,Completed,0
9252,MCH003,PRD1003,B,OP251,34:29.0,34:29.0,530,10,80.79,1.16,Completed,0
9253,MCH001,PRD1004,C,OP211,35:13.0,35:13.0,702,8,76.74,1.07,Completed,0
9254,MCH003,PRD1002,B,OP247,24:25.0,24:25.0,406,17,87.41,1.49,Completed,1
9255,MCH002,PRD1003,C,OP277,25:57.0,25:57.0,903,17,88.35,1.23,Completed,1
9256,MCH003,PRD1001,A,OP207,18:27.0,18:27.0,469,8,77.79,1.36,Completed,0
9257,MCH002,PRD1003,A,OP127,45:55.0,45:55.0,453,15,87.89,1.19,Completed,0
9258,MCH003,PRD1004,A,OP240,34:53.0,34:53.0,488,3,84.4,1.15,Completed,0
9259,MCH002,PRD1004,C,OP206,47:38.0,47:38.0,738,4,72.15,1.2,Completed,0
9260,MCH002,PRD1005,C,OP286,04:48.0,04:48.0,841,5,86.7,1.34,Completed,0
9261,MCH001,PRD1003,C,OP174,42:16.0,42:16.0,566,17,84.32,1.12,Completed,0
9262,MCH002,PRD1003,C,OP214,16:23.0,16:23.0,956,10,87.63,1.26,Completed,0
9263,MCH003,PRD1001,B,OP105,53:09.0,53:09.0,499,10,78.91,1.03,Completed,0
9264,MCH003,PRD1004,C,OP109,17:30.0,17:30.0,759,6,73.46,1.34,Completed,0
9265,MCH003,PRD1001,B,OP295,38:34.0,38:34.0,573,19,86.11,1.41,Completed,0
9266,MCH003,PRD1001,B,OP202,38:15.0,38:15.0,773,5,88.9,1.24,Completed,0
9267,MCH002,PRD1002,C,OP273,37:14.0,37:14.0,563,2,86.59,1.15,Completed,0
9268,MCH001,PRD1004,A,OP280,09:24.0,09:24.0,611,14,88.95,1.02,Completed,0
9269,MCH002,PRD1005,C,OP250,57:16.0,57:16.0,658,5,71.16,1.22,Completed,0
9270,MCH003,PRD1003,C,OP139,15:51.0,15:51.0,609,19,79.2,1.43,Completed,0
9271,MCH002,PRD1003,A,OP239,43:22.0,43:22.0,949,19,76.06,1.4,Completed,0
9272,MCH003,PRD1005,A,OP126,03:07.0,03:07.0,436,8,85.91,1.38,Completed,0
9273,MCH002,PRD1005,C,OP233,27:07.0,27:07.0,624,12,84.45,1.24,Completed,0
9274,MCH001,PRD1002,B,OP236,04:53.0,04:53.0,616,19,78.08,1.27,Completed,0
9275,MCH001,PRD1005,C,OP173,51:54.0,51:54.0,662,0,88.53,1.45,Completed,0
9276,MCH001,PRD1003,C,OP283,16:50.0,16:50.0,877,5,83.86,1.33,Completed,0
9277,MCH003,PRD1001,C,OP192,25:21.0,25:21.0,505,19,88.64,1.33,Completed,0
9278,MCH001,PRD1005,B,OP200,48:47.0,48:47.0,865,12,76.29,1.13,Completed,0
9279,MCH002,PRD1002,A,OP256,58:26.0,58:26.0,903,6,82.08,1.24,Completed,0
9280,MCH002,PRD1003,C,OP274,53:11.0,53:11.0,825,18,70.41,1.11,Completed,0
9281,MCH001,PRD1005,B,OP253,41:10.0,41:10.0,904,14,83.81,1.31,Completed,0
9282,MCH002,PRD1005,A,OP216,40:46.0,40:46.0,652,9,83.82,1.25,Completed,0
9283,MCH003,PRD1005,B,OP278,40:03.0,40:03.0,611,3,74.65,1.09,Completed,0
9284,MCH001,PRD1001,A,OP271,17:18.0,17:18.0,782,8,71.32,1.31,Completed,0
9285,MCH002,PRD1004,C,OP273,44:01.0,44:01.0,445,19,84.06,1.25,Completed,0
9286,MCH002,PRD1001,C,OP262,09:35.0,09:35.0,864,14,75.75,1.5,Completed,1
9287,MCH001,PRD1001,A,OP253,11:19.0,11:19.0,971,6,77.96,1.16,Completed,0
9288,MCH002,PRD1001,C,OP284,56:30.0,56:30.0,716,11,78.02,1.48,Completed,0
9289,MCH002,PRD1005,A,OP109,46:14.0,46:14.0,450,7,83.52,1.19,Completed,0
9290,MCH003,PRD1005,A,OP171,32:06.0,32:06.0,832,15,84.8,1.31,Completed,0
9291,MCH002,PRD1001,C,OP246,41:30.0,41:30.0,695,19,84.34,1.35,Completed,0
9292,MCH003,PRD1005,A,OP155,57:02.0,57:02.0,954,11,87.49,1.48,Completed,0
9293,MCH003,PRD1001,B,OP226,37:52.0,37:52.0,709,9,85.84,1.33,Completed,0
9294,MCH002,PRD1004,B,OP128,31:15.0,31:15.0,699,14,82.98,1.04,Completed,0
9295,MCH002,PRD1005,C,OP124,10:56.0,10:56.0,566,0,75.3,1.12,Completed,0
9296,MCH002,PRD1001,C,OP191,19:23.0,19:23.0,981,15,76.43,1.03,Completed,0
9297,MCH002,PRD1004,B,OP119,37:22.0,37:22.0,963,7,78.79,1.32,Completed,1
9298,MCH003,PRD1003,B,OP212,54:56.0,54:56.0,464,4,74.76,1.32,Completed,0
9299,MCH002,PRD1003,B,OP206,42:01.0,42:01.0,942,8,75.32,1.18,Completed,1
9300,MCH002,PRD1005,A,OP238,57:31.0,57:31.0,882,14,78.04,1.47,Completed,0
9301,MCH001,PRD1001,B,OP239,00:44.0,00:44.0,587,16,82.81,1.18,Completed,0
